dateStamp,park_sv_id,play_guid,ab_total,ab_count,pitcher_id,batter_id,ab_id,des,type,id,sz_top,sz_bot,x,y,pitch_type,zone_location,pitch_con,stand,strikes,balls,p_throws,gid,pdes,spin,norm_ht,inning,pitcher_team,tstart,vystart,ftime,pfx_x,pfx_z,uncorrected_pfx_x,uncorrected_pfx_z,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,speed,px,pz,pxold,pzold,tm_spin,sb
2015/7/22,150722_132414was,2a889064-b0ae-4104-83c5-84b16da2a260,5,3,592789,547180,22,Single,B,163,3.11,1.35,6.8,-3.58,CU,20,2,L,1,1,R,gid_2015_07_22_nynmlb_wasmlb_1/,Ball,62.5799,-0.7625,3,nyn,0.085990616,-115.4425159,0.34436628,6.733908536,-3.255956137,6.8,-3.58,-0.98335116,55,6.005428189,-3.108514327,-117.9810768,-0.803769466,9.463999832,19.75200035,-36.75500043,80.47,-1.395150182,1.515758328,-1.445,1.559,1336,11
2015/7/22,150722_132432was,0f718115-101c-4fb4-94c0-a1b265cd8d8f,5,4,592789,547180,22,Single,B,164,3.11,1.32,-3.96,9.27,FF,13,2,L,1,2,R,gid_2015_07_22_nynmlb_wasmlb_1/,Ball,203.014,0.215642,3,nyn,0.070528614,-140.7758547,0.282180884,-4.036563185,9.525505508,-3.96,9.27,-0.953150603,55,6.032626674,6.370807432,-143.7969097,-7.083879749,-8.449000275,28.65699913,-12.24099953,98.26,0.881510468,2.367414347,0.829,2.408,2153,21
2015/7/22,150722_132453was,ecec61b5-6eca-45ee-a3b5-40250d9127f7,5,5,592789,547180,22,Single,X,165,3.18,1.43,-4.81,2.29,CH,21,2,L,1,3,R,gid_2015_07_22_nynmlb_wasmlb_1/,"In play, no out",244.094,-0.896,3,nyn,0.077537019,-128.1493042,0.308972275,-4.910470308,2.575805784,-4.81,2.29,-1.040357875,55,5.857265581,2.986227174,-130.6056055,-4.422933542,-8.57299987,21.18600037,-27.68200047,89.12,-0.545400836,1.478955255,-0.595,1.521,1046,31
2015/7/22,150722_132601was,05a0e38e-dbf6-4bc8-b06a-354e1f7fff4b,6,1,592789,462564,23,Walk,B,170,3.34,1.55,-1.83,7.49,FF,5,2,R,0,0,R,gid_2015_07_22_nynmlb_wasmlb_1/,Ball,193.656,0.546369,3,nyn,0.070965918,-139.9374274,0.283618269,-1.906411927,7.746307209,-1.83,7.49,-0.827232465,55,6.122551152,0.360722418,-142.8532939,-5.142556223,-3.949999964,27.4859996,-16.12899907,97.46,-0.986595953,2.893758536,-1.037,2.934,1644,0
2015/7/22,150722_132626was,7819b3fe-7bef-4025-9302-b04c68cd7c19,6,2,592789,462564,23,Walk,B,171,3.46,1.56,-2.7,9.89,FF,24,2,R,0,1,R,gid_2015_07_22_nynmlb_wasmlb_1/,Ball,195.178,-1.45053,3,nyn,0.070918431,-140.0291373,0.283449823,-2.775235561,10.15417106,-2.7,9.89,-0.647837273,55,6.11676646,6.251044112,-142.9528919,-10.73991472,-5.756999886,27.57900002,-11.11500008,97.84,1.350090525,1.091026125,1.297,1.132,2184,10
2015/7/22,150722_132718was,d3803eb0-3f63-42e4-b0ff-371aa4b03bd4,6,4,592789,462564,23,Walk,S,173,3.38,1.54,-3.28,9.35,FF,2,2,R,1,2,R,gid_2015_07_22_nynmlb_wasmlb_1/,Foul,199.23,1.07391,3,nyn,0.071404756,-138.9413844,0.286863038,-3.35892959,9.61464619,-3.28,9.35,-0.709147305,55,6.091087692,3.950052513,-142.2444314,-4.31265258,-6.802999889,30.95899918,-12.70599969,97.07,0.318567995,3.409866601,0.267,3.448,2072,21
2015/7/22,150722_132835was,cac86268-8c42-42f5-8cd3-bb5769f0de83,6,6,592789,462564,23,Walk,B,175,3.35,1.55,-3.39,7.29,FF,15,2,R,2,3,R,gid_2015_07_22_nynmlb_wasmlb_1/,Ball,204.817,-0.351111,3,nyn,0.07081128,-140.2368687,0.283065993,-3.469150713,7.54165292,-3.39,7.29,-0.815699593,55,6.107479027,0.117854554,-143.1774401,-7.116106655,-7.215999996,27.78000023,-16.49199994,97.74,-1.315593333,2.092662911,-1.365,2.134,1715,32
2015/7/22,150722_132924was,8a71e144-ec1f-4168-b957-711ec3be8df3,4,1,592789,519208,24,Groundout,B,180,3.63,1.73,-4.32,9.08,FF,22,2,L,0,0,R,gid_2015_07_22_nynmlb_wasmlb_1/,Ball,205.311,-1.73579,3,nyn,0.070658609,-140.4891516,0.282997344,-4.397764777,9.339483335,-4.32,9.08,-0.89125188,55,6.114120325,3.829833229,-143.587192,-10.711673,-9.152000343,29.33599998,-12.74300034,98.21,-0.094000225,0.989400506,-0.145,1.031,2139,0
2015/7/22,150722_132950was,fda161e4-eb01-49ac-9d10-f187a256cf7a,4,2,592789,519208,24,Groundout,B,181,3.68,1.74,-2.86,6.91,FF,20,2,L,0,1,R,gid_2015_07_22_nynmlb_wasmlb_1/,Ball,202.362,-1.16495,3,nyn,0.070979997,-139.9795179,0.282928781,-2.936506444,7.159235056,-2.86,6.91,-1.009308089,55,5.940336873,1.367921052,-142.6866336,-7.955815111,-6.114000237,25.50699951,-17.27300008,97.44,-0.939834274,1.537781881,-0.99,1.58,1602,10
2015/7/22,150722_133016was,f753cc1c-a301-46f0-bb7d-b9b225e48d3a,4,3,592789,519208,24,Groundout,S,182,3.64,1.81,-3.59,7.45,FF,17,2,L,0,2,R,gid_2015_07_22_nynmlb_wasmlb_1/,Called Strike,205.561,-0.953005,3,nyn,0.070181406,-141.5137659,0.280356455,-3.663848353,7.704032406,-3.59,7.45,-0.852216331,55,6.091342736,3.998861552,-144.4262647,-8.054682452,-7.768999969,27.75999977,-15.84299977,98.66,0.111838251,1.812288347,0.061,1.853,1783,20
2015/7/22,150722_133041was,045be6c7-6cec-4f0c-a3a3-974f231a4856,4,4,592789,519208,24,Groundout,X,183,3.86,1.8,-6.58,2.45,CH,16,2,L,1,2,R,gid_2015_07_22_nynmlb_wasmlb_1/,"In play, out(s)",249.266,-0.716505,3,nyn,0.077717245,-127.8011373,0.310341743,-6.686556727,2.732178984,-6.58,2.45,-1.094976136,55,5.906952154,4.121131322,-130.4037219,-3.187971933,-11.57100002,22.39999916,-27.45099957,88.98,-0.389730097,2.050198531,-0.439,2.092,1366,21
2015/7/22,150722_135003was,0f89ddb1-a7cf-48bf-9336-b8a24529ab18,6,1,592789,467092,32,Lineout,B,248,3.59,1.56,-6.49,7.01,FF,15,2,R,0,0,R,gid_2015_07_22_nynmlb_wasmlb_1/,Ball,222.63,-0.541872,4,nyn,0.072609499,-136.7410562,0.290510476,-6.583420821,7.274120056,-6.49,7.01,-0.944966177,55,6.21903327,1.875020852,-139.6766138,-7.058087078,-13.00100032,27.04799988,-17.81400044,95.36,-1.231849176,1.984296422,-1.28,2.025,1982,0
2015/7/22,150722_135019was,80474af9-f691-4ea0-9202-aa4642401fbf,6,2,592789,467092,32,Lineout,S,249,3.41,1.45,-4.16,10.44,FF,18,2,R,0,1,R,gid_2015_07_22_nynmlb_wasmlb_1/,Called Strike,201.616,-0.409184,4,nyn,0.071573563,-138.6757838,0.286853807,-4.24097443,10.71203989,-4.16,10.44,-0.983409532,55,6.147227608,6.323024233,-141.7861524,-8.495012225,-8.590000069,29.07800056,-10.48199971,96.94,0.840587361,1.988903088,0.789,2.029,2357,10
2015/7/22,150722_135038was,e3a64e16-be0e-428f-832c-a6dacbd703ad,6,3,592789,467092,32,Lineout,S,250,3.43,1.49,8.05,1.77,CU,24,2,R,1,1,R,gid_2015_07_22_nynmlb_wasmlb_1/,Swinging Strike,102.756,-1.99381,4,nyn,0.084099954,-118.0382593,0.336787687,7.991765408,2.102917004,8.05,1.77,-0.997326172,55,6.039251419,1.494535646,-120.6325024,-5.291007781,11.74300011,20.63899948,-29.08900006,82.33,0.949714527,0.481359739,0.894,0.526,1472,11
2015/7/22,150722_135119was,6466ebde-a2c1-4621-b9af-18e23c189fc1,6,5,592789,467092,32,Lineout,B,252,3.4,1.46,-2.82,9.48,FF,22,2,R,2,2,R,gid_2015_07_22_nynmlb_wasmlb_1/,Ball,196.444,-1.23505,4,nyn,0.071415797,-139.0270777,0.285729898,-2.892071229,9.745554855,-2.82,9.48,-1.090913841,55,6.096126544,3.809597145,-142.0104514,-10.08898805,-5.904000198,27.9479995,-12.28399976,97.1,-0.050458838,1.190363047,-0.102,1.232,2087,22
2015/7/22,150722_135140was,31ac51a9-8a1a-4948-bc15-0c7290868ccd,6,6,592789,467092,32,Lineout,X,253,3.43,1.49,-2.86,8.97,FF,11,2,R,2,3,R,gid_2015_07_22_nynmlb_wasmlb_1/,"In play, out(s)",197.587,0.130928,4,nyn,0.070927816,-139.9998172,0.283603059,-2.937972529,9.234248096,-2.86,8.97,-0.871773588,55,6.031690547,3.120664653,-142.9553387,-6.401206932,-6.088000214,27.8760009,-13.04399998,97.59,-0.117987544,2.547537721,-0.169,2.587,2005,32
2015/7/22,150722_135213was,13ca15c3-299b-4830-b0e3-3f19dfcc3820,6,1,592789,435622,33,Single,B,257,3.14,1.56,10.9,-2.47,CU,7,2,R,0,0,R,gid_2015_07_22_nynmlb_wasmlb_1/,Ball,77.4668,1.29114,4,nyn,0.084817395,-116.9556899,0.340968203,10.85187719,-2.151959438,10.9,-2.47,-0.772238971,55,5.955757971,-2.109947611,-119.7784763,2.629809293,15.55700024,22.27499916,-35.2639993,81.7,-0.057620614,3.328982683,-0.112,3.37,1958,0
2015/7/22,150722_135227was,1894e8a4-fd0a-4fb8-91fb-f8942dee9a25,6,2,592789,435622,33,Single,S,258,3.1,1.38,8.28,-1.47,CU,11,2,R,0,1,R,gid_2015_07_22_nynmlb_wasmlb_1/,Called Strike,80.2488,0.695349,4,nyn,0.085969073,-115.4287991,0.344958622,8.211468755,-1.140224232,8.28,-1.47,-0.815791643,55,5.91239232,-1.378763639,-118.0949941,1.414395358,11.50099953,20.75399925,-33.77600034,80.53,-0.179677979,2.796916305,-0.232,2.838,1458,10
2015/7/22,150722_135246was,439e8149-4b20-4ced-b5b2-cdc155828c80,6,3,592789,435622,33,Single,S,259,3.39,1.49,9.95,-1.72,CU,17,2,R,1,1,R,gid_2015_07_22_nynmlb_wasmlb_1/,Foul,80.476,-0.327368,4,nyn,0.086083134,-115.2335476,0.346096231,9.887814501,-1.385646294,9.95,-1.72,-0.789526543,55,5.937587646,-1.150142643,-118.0221611,-0.017392349,13.75800046,21.68200066,-34.10700162,80.47,0.214654838,2.086374919,0.16,2.129,1741,11
2015/7/22,150722_135336was,03646fe5-f0a9-4037-bf6f-2915568d31dd,6,5,592789,435622,33,Single,B,261,3.1,1.49,7.89,-0.56,CU,22,2,R,2,2,R,gid_2015_07_22_nynmlb_wasmlb_1/,Ball,86.3326,-1.77516,4,nyn,0.086203593,-115.241888,0.343880211,7.821766256,-0.222080216,7.89,-0.56,-0.93255581,55,5.943138475,-0.292529715,-117.5221374,-3.152166748,11.02400025,17.69200089,-32.49199994,80.16,0.161106011,0.821849826,0.108,0.866,1386,22
2015/7/22,150722_135357was,d8d3a036-b821-4b6e-8410-88a82a8b5baa,6,6,592789,435622,33,Single,X,262,3.39,1.49,-4.1,8.87,FF,21,2,R,2,3,R,gid_2015_07_22_nynmlb_wasmlb_1/,"In play, no out",204.674,-0.874737,4,nyn,0.07078494,-140.2249824,0.283647936,-4.176156983,9.127106924,-4.1,8.87,-0.90983268,55,6.120860809,3.174822959,-143.35751,-9.105422099,-8.650999939,29.6109996,-13.27199967,97.96,-0.329449127,1.568481385,-0.38,1.609,2072,32
2015/7/22,150722_135459was,1847549f-7334-40e2-b200-3dc33ff94e3d,4,1,592789,544925,34,Walk,B,266,3.33,1.63,-1.57,8.99,FF,5,2,L,0,0,R,gid_2015_07_22_nynmlb_wasmlb_1/,Ball,189.841,0.975294,4,nyn,0.071581101,-138.6783553,0.286694908,-1.645194454,9.254712087,-1.57,8.99,-0.685939211,55,6.187247473,-0.083895717,-141.7372437,-4.769140117,-3.335999882,28.5920005,-13.41300042,96.69,-0.977475477,3.270368565,-1.027,3.309,1918,0
2015/7/22,150722_135520was,8e04c3d6-f74f-4a10-aec5-c7b690392d38,4,2,592789,544925,34,Walk,B,267,3.28,1.59,-5.85,6.93,FF,5,2,L,0,1,R,gid_2015_07_22_nynmlb_wasmlb_1/,Ball,220.021,0.706509,4,nyn,0.071753514,-138.3479928,0.287353839,-5.941732397,7.18774696,-5.85,6.93,-0.810898191,55,6.1130218,1.111623258,-141.3910079,-4.420868364,-11.99299995,28.37499954,-17.67100079,96.45,-1.305940267,2.992846012,-1.354,3.032,1901,10
2015/7/22,150722_135604was,60c52e35-a36a-42fb-9ddc-ad029624ef21,4,3,592789,544925,34,Walk,B,271,3.35,1.56,-9.05,3.69,CH,0,2,L,0,2,R,gid_2015_07_22_nynmlb_wasmlb_1/,Ball,247.582,1.09385,4,nyn,0.078023421,-127.0582818,0.314741902,-9.160503998,3.982311403,-9.05,3.69,-0.97353493,55,5.863743449,1.842581434,-130.3692333,-0.229695693,-15.41199962,28.41100075,-25.47899945,88.9,-1.612185496,3.395138865,-1.658,3.434,1850,20
2015/7/22,150722_135630was,a8c2ad86-6b7f-4312-9d8a-d8a348898483,4,4,592789,544925,34,Walk,B,272,3.35,1.52,-4.29,9.06,FF,10,2,L,0,3,R,gid_2015_07_22_nynmlb_wasmlb_1/,Ball,205.215,-0.172678,4,nyn,0.071847614,-138.1919332,0.287452786,-4.370253558,9.322545926,-4.29,9.06,-0.911121096,55,6.044358371,1.060331883,-141.1560852,-7.002581279,-8.81500045,27.60099937,-13.37500031,96.36,-1.179590505,2.236848407,-1.229,2.277,2102,30
2015/7/22,150722_135802was,4320e61b-4d8a-498a-8874-485f2e34f2af,3,1,592789,519455,35,Strikeout,S,277,3.14,1.52,-3.87,9.61,FF,16,2,R,0,0,R,gid_2015_07_22_nynmlb_wasmlb_1/,Called Strike,201.808,-0.196296,4,nyn,0.072378962,-137.1153833,0.290276724,-3.949967354,9.884776639,-3.87,9.61,-0.733727862,55,6.201630665,2.982584183,-140.2426053,-7.700149173,-7.813000118,28.9120002,-12.62700017,95.79,-0.16552091,2.131317716,-0.216,2.171,2146,0
2015/7/22,150722_135845was,9aa8604d-a247-4421-9643-bfd1204c4cd2,3,2,592789,519455,35,Strikeout,S,278,3.62,1.58,-4.42,8.91,FF,12,2,R,1,0,R,gid_2015_07_22_nynmlb_wasmlb_1/,Foul Bunt,206.261,0.0137255,4,nyn,0.074097823,-133.9004677,0.297576551,-4.511360225,9.196990411,-4.42,8.91,-0.880998121,55,6.027508632,3.759945801,-137.057051,-5.421487882,-8.491000092,28.50999977,-14.86899979,93.56,-0.053577091,2.574605757,-0.104,2.614,2008,1
2015/7/22,150722_135921was,4abaa446-e8a5-4aad-bcc2-a1a0b4afce5c,3,3,592789,519455,35,Strikeout,S,279,3.62,1.58,6.7,0.23,CU,24,2,R,2,0,R,gid_2015_07_22_nynmlb_wasmlb_1/,Foul Bunt,92.392,-1.18922,4,nyn,0.085778356,-115.6610537,0.344581907,6.625507547,0.567085946,6.7,0.23,-1.043792798,55,5.991512209,1.826771475,-118.4057826,-2.413669496,9.300000275,21.41500046,-31.38300069,80.76,0.859037365,1.343562063,0.804,1.387,1164,2
2015/7/22,150722_140001was,470623ca-ddb4-46bb-8d79-88be66cece95,2,1,592789,572191,36,Single,S,283,3.25,1.35,-1.22,8.29,FF,17,2,R,0,0,R,gid_2015_07_22_nynmlb_wasmlb_1/,Called Strike,188.301,-0.0336842,4,nyn,0.071160516,-139.5107331,0.284872081,-1.29226606,8.553593987,-1.22,8.29,-0.657793747,55,6.14382365,2.370419869,-142.5497619,-7.152662688,-2.65399996,28.5729995,-14.61199982,97.33,0.066473398,2.227228198,0.016,2.268,1775,0
2015/7/22,150722_140024was,ea507b58-a141-403b-b222-08d522e23505,2,2,592789,572191,36,Single,X,284,3.32,1.42,5.76,-4.94,CU,16,2,R,1,0,R,gid_2015_07_22_nynmlb_wasmlb_1/,"In play, run(s)",49.6694,-0.225263,4,nyn,0.084981128,-116.8853672,0.339222147,5.692595246,-4.632094697,5.76,-4.94,-0.661555971,55,5.937064813,-0.920862857,-119.2410125,0.863997916,8.244999969,18.54099991,-38.88799985,81.31,-0.194664161,2.112650048,-0.246,2.156,1343,1
2015/7/22,150722_140151was,8d36c3f0-0489-4237-9bb6-f419edd11200,3,1,592789,457787,37,Groundout,S,294,3.67,1.67,-5.41,10.8,FF,11,2,L,0,0,R,gid_2015_07_22_nynmlb_wasmlb_1/,Called Strike,206.49,-0.388,4,nyn,0.071270595,-139.3086473,0.285167147,-5.494975436,11.0728976,-5.41,10.8,-0.837518052,55,6.200697467,3.418087454,-142.3030894,-8.247568208,-11.262,28.1090007,-9.484999969,97.22,-0.362605574,2.242557167,-0.412,2.282,2553,0
2015/7/22,150722_140223was,91ddcbb8-69ba-421a-a28a-280c3da766b5,3,2,592789,457787,37,Groundout,B,295,3.57,1.63,-7.32,6.72,FF,20,2,L,1,0,R,gid_2015_07_22_nynmlb_wasmlb_1/,Ball,227.27,-1.1701,4,nyn,0.070950426,-139.9019631,0.284267297,-7.407013536,6.970651019,-7.32,6.72,-0.844737435,55,6.01160268,2.740034904,-143.0151366,-8.283368345,-15.27700034,29.3590007,-17.8019994,97.69,-0.938915105,1.422634269,-0.987,1.465,2101,1
2015/7/22,150722_140255was,becad3d4-c82a-470d-9bf5-09302365d1d4,3,3,592789,457787,37,Groundout,X,296,3.68,1.67,-3,8.57,FF,18,2,L,1,1,R,gid_2015_07_22_nynmlb_wasmlb_1/,"In play, out(s)",199.217,-0.725373,4,nyn,0.070460335,-140.9156395,0.281871975,-3.080028813,8.822964681,-3,8.57,-0.70851012,55,6.077698735,4.516230751,-143.929592,-8.129428282,-6.460999882,28.61700012,-13.67099984,98.34,0.555824957,1.905316388,0.504,1.946,1943,11
2015/7/22,150722_142105was,66635b70-b6aa-42fd-9ede-2df00e2a4d7a,5,1,592789,547180,43,Single,B,341,3.17,1.52,-4.83,6.34,FF,5,2,L,0,0,R,gid_2015_07_22_nynmlb_wasmlb_1/,Ball,217.101,0.661818,5,nyn,0.071360398,-139.1344876,0.285513918,-4.913591048,6.598572438,-4.83,6.34,-0.56160207,55,6.167830712,0.392663105,-142.1217283,-4.792240778,-10.0460004,28.00600006,-18.68799908,96.96,-1.180155459,2.851306752,-1.229,2.891,1684,0
2015/7/22,150722_142133was,2b39dda5-cf8e-4f9f-8953-c21be4ebd89b,5,2,592789,547180,43,Single,B,342,3.16,1.52,-7.74,4.58,CH,22,2,L,0,1,R,gid_2015_07_22_nynmlb_wasmlb_1/,Ball,239.113,-2.3622,5,nyn,0.078314497,-126.6865608,0.314568226,-7.845996792,4.880369749,-7.74,4.58,-1.023000837,55,6.07445725,5.087455916,-129.6860621,-8.074722949,-13.21500007,25.63300087,-23.9590009,88.66,-0.058079731,0.35820333,-0.108,0.403,1714,10
2015/7/22,150722_142201was,2c1a4636-82bd-42d3-a79c-b927c5d4a72d,5,3,592789,547180,43,Single,B,343,3.22,1.56,-3.42,9.22,FF,24,2,L,0,2,R,gid_2015_07_22_nynmlb_wasmlb_1/,Ball,200.235,-1.76145,5,nyn,0.07177794,-138.4071346,0.286286246,-3.499356303,9.4904546,-3.42,9.22,-0.904892682,55,6.128420476,6.622912246,-141.1326145,-10.78422793,-7.116000092,25.39599945,-12.88000043,96.61,1.15068814,0.886010289,1.098,0.928,2080,20
2015/7/22,150722_142220was,f3bbbe01-a3f5-42de-a680-14594d1da18e,5,4,592789,547180,43,Single,S,344,3.08,1.74,-2.66,8.52,FF,11,2,L,0,3,R,gid_2015_07_22_nynmlb_wasmlb_1/,Called Strike,197.219,0.0492537,5,nyn,0.071551968,-138.7961133,0.285907576,-2.734798625,8.785099181,-2.66,8.52,-0.769378764,55,6.098794482,2.707454222,-141.6736428,-6.603784882,-5.57600013,26.90199997,-14.26699956,96.72,-0.136021023,2.403351457,-0.187,2.443,1887,30
2015/7/22,150722_142241was,2dd88d26-f0e8-4ae7-b991-0f739b8890a6,5,5,592789,547180,43,Single,X,345,3.18,1.43,-0.77,9.06,FF,12,2,L,1,3,R,gid_2015_07_22_nynmlb_wasmlb_1/,"In play, no out",184.817,0.0102857,5,nyn,0.071113328,-139.6352352,0.284338012,-0.84259896,9.322918194,-0.77,9.06,-0.637579124,55,6.143534055,2.633121777,-142.5811661,-7.374962449,-1.737000024,27.71300079,-12.96000035,97.36,0.25848472,2.273771948,0.207,2.314,1931,31
2015/7/22,150722_142324was,46f422e0-3795-4411-9d93-2c7b80e63c92,1,1,592789,462564,44,Grounded Into DP,X,349,3.38,1.54,-4.91,7.83,FF,17,2,R,0,0,R,gid_2015_07_22_nynmlb_wasmlb_1/,"In play, out(s)",211.948,-0.755435,5,nyn,0.071766674,-138.1768879,0.289033684,-4.999395854,8.099081886,-4.91,7.83,-0.842224278,55,6.108841995,4.161490789,-141.6532113,-7.894196455,-9.973999893,32.42599823,-16.02099927,96.77,0.023735024,1.723162147,-0.027,1.765,1914,0
2015/7/22,150722_142400was,a63211ee-c6ff-4b1f-b43b-df3a631bb44d,7,1,592789,519208,45,Walk,B,354,3.75,1.88,-6.86,7.43,FF,20,2,L,0,0,R,gid_2015_07_22_nynmlb_wasmlb_1/,Ball,222.556,-1.5123,5,nyn,0.071285883,-139.2194604,0.285875549,-6.947264356,7.684258463,-6.86,7.43,-0.802778165,55,6.180153219,2.598346402,-142.3899158,-9.048180841,-14.16800014,29.76099922,-16.50800069,97.3,-0.873975989,1.358659575,-0.922,1.401,2124,0
2015/7/22,150722_142415was,9b7581c7-98cb-402d-921e-313ec7d0bcad,7,2,592789,519208,45,Walk,S,355,3.86,1.8,-4.37,6.7,FF,10,2,L,0,1,R,gid_2015_07_22_nynmlb_wasmlb_1/,Foul,212.919,-0.463107,5,nyn,0.070686234,-140.3395294,0.284130442,-4.449520528,6.957643679,-4.37,6.7,-0.607429471,55,6.111088956,1.174830504,-143.7183826,-6.276792512,-9.185999786,31.99299957,-17.81499989,98.09,-0.847215571,2.311744705,-0.896,2.353,1689,10
2015/7/22,150722_142436was,adb3d24e-00db-4b07-a7fe-23d38682faf3,7,3,592789,519208,45,Walk,B,356,3.6,1.8,5.95,-1.3,CU,19,2,L,1,1,R,gid_2015_07_22_nynmlb_wasmlb_1/,Ball,78.1101,-0.598889,5,nyn,0.085596157,-115.9973498,0.3424284,5.874586515,-0.973703222,5.95,-1.3,-0.705885719,55,5.971701326,1.355392641,-118.4795981,-0.297667683,8.350000465,19.40100052,-33.56299908,80.79,0.855358916,2.118820065,0.802,2.161,1067,11
2015/7/22,150722_142453was,8e0c8c20-4a91-4512-9fb3-09ac035731bb,7,4,592789,519208,45,Walk,B,357,3.52,1.77,-8.41,1.84,CH,15,2,L,1,2,R,gid_2015_07_22_nynmlb_wasmlb_1/,Ball,257.36,-0.526857,5,nyn,0.078514331,-126.4895742,0.313709575,-8.526563004,2.130459477,-8.41,1.84,-1.09741021,55,5.949467945,2.427106214,-129.1077937,-2.67379465,-14.44000045,22.30700066,-28.57100041,88.06,-1.392821432,2.142191224,-1.44,2.184,1655,21
2015/7/22,150722_142511was,4e3a6bd1-96dd-42a7-86fa-fa34f2182a19,7,5,592789,519208,45,Walk,S,358,3.86,1.8,-2.82,9.74,FF,12,2,L,1,3,R,gid_2015_07_22_nynmlb_wasmlb_1/,Foul,196.037,-0.35534,5,nyn,0.071788027,-138.2359932,0.287996612,-2.895341143,10.01127131,-2.82,9.74,-0.499776882,55,6.187915999,3.196476871,-141.4130114,-7.137928061,-5.818000233,29.61499931,-12.06199963,96.57,0.309198321,2.42421718,0.259,2.464,2117,31
2015/7/22,150722_142538was,53a97c63-0af5-40bc-a16c-d709d3365bbc,7,6,592789,519208,45,Walk,S,359,3.86,1.8,-2.27,9.31,FF,12,2,L,2,3,R,gid_2015_07_22_nynmlb_wasmlb_1/,Foul,193.63,-0.429126,5,nyn,0.070845167,-140.0167804,0.284855711,-2.347135946,9.572575787,-2.27,9.31,-0.587126932,55,6.173855882,2.430742986,-143.4116064,-7.347883906,-4.821000015,32.0730014,-12.51699956,97.92,-0.005390009,2.347699528,-0.057,2.388,2017,32
2015/7/22,150722_142600was,5bf1f2f2-e2f7-433c-a9f1-6d55c8a69c74,7,7,592789,519208,45,Walk,B,360,3.49,1.65,7.69,-2.07,CU,22,2,L,2,3,R,gid_2015_07_22_nynmlb_wasmlb_1/,Ball In Dirt,75.3004,-1.93913,5,nyn,0.083957209,-118.2165847,0.336554852,7.623241643,-1.750009317,7.69,-2.07,-0.774492927,55,5.979368837,-0.413663979,-120.8818468,-3.31021783,11.21700009,21.24200012,-34.75400098,82.45,0.231605578,0.740582616,0.178,0.786,1416,32
2015/7/22,150722_142646was,300d9cce-806d-45da-a9ac-304842a1273d,4,1,592789,467092,46,Groundout,S,364,3.43,1.49,0.63,9.76,FF,7,2,R,0,0,R,gid_2015_07_22_nynmlb_wasmlb_1/,Foul,176.387,0.391753,5,nyn,0.070438178,-140.8889292,0.282540244,0.562315397,10.01869764,0.63,9.76,-0.49406952,55,6.20223857,1.848117352,-144.1154064,-6.587819212,1.17399999,30.65199997,-11.2620004,98.37,0.310906978,2.800650584,0.259,2.84,2081,0
2015/7/22,150722_142720was,a360986b-f335-46c3-a49a-f1ebe3378bdf,4,2,592789,467092,46,Groundout,B,365,3.37,1.56,-2.71,7.78,FF,10,2,R,1,0,R,gid_2015_07_22_nynmlb_wasmlb_1/,Ball,199.064,0.0464088,5,nyn,0.071318957,-139.2003409,0.285511338,-2.782491874,8.038363773,-2.71,7.78,-0.575870479,55,6.16347928,-2.02930427,-142.2339794,-6.340585507,-5.689000046,28.45899918,-15.74400075,97.08,-1.808904835,2.467005295,-1.857,2.507,1740,1
2015/7/22,150722_142745was,07a5534f-6d90-4b7b-b387-2aee9a5070b8,4,3,592789,467092,46,Groundout,S,366,3.43,1.49,-4.08,8.41,FF,10,2,R,1,1,R,gid_2015_07_22_nynmlb_wasmlb_1/,Foul,205.729,0.209278,5,nyn,0.071486789,-138.9099774,0.285785212,-4.15798176,8.673692301,-4.08,8.41,-0.602487411,55,6.150251767,1.351152232,-141.8279302,-6.139813403,-8.484999573,27.3059993,-14.4790004,96.8,-0.726028677,2.623383226,-0.775,2.663,1974,11
2015/7/22,150722_142813was,1935dfdd-4788-4fac-9d5d-51f7f6446e0b,4,4,592789,467092,46,Groundout,X,367,3.43,1.49,-2.85,6.94,FF,10,2,R,2,1,R,gid_2015_07_22_nynmlb_wasmlb_1/,"In play, out(s)",202.172,-0.0896907,5,nyn,0.07095373,-139.8508289,0.284764799,-2.923654679,7.194067871,-2.85,6.94,-0.504813718,55,6.208407941,-0.64124643,-143.0967307,-6.520975693,-6.009000217,30.61399986,-17.39300092,97.67,-1.214241048,2.331987626,-1.263,2.373,1584,12
2015/7/28,150728_191259nyn,1c6e0924-3ad0-4cfe-ad14-68f52332fcb3,5,1,592789,461416,1,Strikeout,S,3,3.84,1.68,-6.42,7.06,FF,11,2,L,0,0,R,gid_2015_07_28_sdnmlb_nynmlb_1/,Called Strike,222.092,-0.351852,1,nyn,0.071311953,-138.9498955,0.288415571,-6.467853015,7.441100659,-6.42,7.06,-1.178855547,55,6.233387104,4.146856813,-142.769862,-6.50149585,-12.95899987,35.8720015,-17.26999971,97.48,-0.551715684,2.319328872,-0.577,2.38,1961,0
